Date,Total,Desktop site,Mobile site,Zero site
2008,18174815,18174815,,
2009,20152658,20152658,,
2010,27081170,27081170,,
2011,40458994,40458994,,
2012,65457489,65457489,,
2013,84045141,84045141,,
2014,148990017,122304237,26656577,29203
