Date,Total,Desktop site,Mobile site,Zero site
2008,73347,73347,,
2009,205955,205955,,
2010,688193,688193,,
2011,909234,909234,,
2012,1176113,1176113,,
2013,1181058,1181058,,
2014,1262123,962798,299325,0
